transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,lag_1,lag_2,lag_3,rolling_mean_3,user_transaction_count,target
T10529,U129,2024-04-14,Expense,Rent,4212.0,Bank_Transfer,Hyderabad,Doctor consultation,2024,4,14,6,6832.0,2919.0,28176.0,12642.333333333334,32,23498.0
T4542,U129,2024-08-15,Income,Salary,23498.0,Cash,Hyderabad,Lunch,2024,8,15,3,4212.0,6832.0,2919.0,4654.333333333333,33,38533.0
T8033,U129,2024-09-05,Income,Salary,38533.0,Unknown,Ahmedabad,No Notes,2024,9,5,3,23498.0,4212.0,6832.0,11514.0,34,2345.0
T6141,U129,2024-09-16,Expense,Travel,2345.0,Bank_Transfer,Kolkata,Monthly rent payment,2024,9,16,0,38533.0,23498.0,4212.0,22081.0,35,3624.0
T1692,U129,2024-09-24,Expense,Utilities,3624.0,Card,Bangalore,test,2024,9,24,1,2345.0,38533.0,23498.0,21458.666666666668,36,3229.0
T5879,U130,2021-05-21,Expense,Food,4649.0,Upi,Bangalore,Petrol,2021,5,21,4,4144.0,770.0,4771.0,3228.3333333333335,3,8312.0
T11260,U130,2021-05-23,Expense,Food,8312.0,Cash,Ahmedabad,No Notes,2021,5,23,6,4649.0,4144.0,770.0,3187.6666666666665,4,9056.0
T7178,U130,2021-05-28,Expense,Rent,9056.0,Card,Kolkata,Monthly rent payment,2021,5,28,4,8312.0,4649.0,4144.0,5701.666666666667,5,8532.0
T4146,U130,2021-07-06,Expense,Entertainment,8532.0,Card,Ahmedabad,Grocery shopping,2021,7,6,1,9056.0,8312.0,4649.0,7339.0,6,4356.0
T6504,U130,2021-07-26,Expense,Food,4356.0,Upi,Bangalore,No Notes,2021,7,26,0,8532.0,9056.0,8312.0,8633.333333333334,7,12387.0
T3495,U130,2021-08-21,Income,Others,12387.0,Upi,Lucknow,Monthly rent payment,2021,8,21,5,4356.0,8532.0,9056.0,7314.666666666667,8,6776.0
T0411,U130,2021-08-24,Expense,Entertainment,6776.0,Unknown,Lucknow,Movie tickets,2021,8,24,1,12387.0,4356.0,8532.0,8425.0,9,8910.0
T9875,U130,2021-09-28,Expense,Rent,8910.0,Card,Unknown,Fixed deposit,2021,9,28,1,6776.0,12387.0,4356.0,7839.666666666667,10,4585.0
T9543,U130,2021-10-12,Expense,Rent,4585.0,Card,Unknown,No Notes,2021,10,12,1,8910.0,6776.0,12387.0,9357.666666666666,11,6398.0
T9162,U130,2021-12-14,Expense,Entertainment,6398.0,Bank_Transfer,Lucknow,Doctor consultation,2021,12,14,1,4585.0,8910.0,6776.0,6757.0,12,8143.0
T6793,U130,2021-12-17,Expense,Travel,8143.0,Upi,Hyderabad,Electricity bill,2021,12,17,4,6398.0,4585.0,8910.0,6631.0,13,20656.0
T4918,U130,2022-05-01,Expense,Rent,20656.0,Card,Kolkata,No Notes,2022,5,1,6,8143.0,6398.0,4585.0,6375.333333333333,14,15269.0
T5280,U130,2022-05-08,Expense,Rent,15269.0,Card,Unknown,No Notes,2022,5,8,6,20656.0,8143.0,6398.0,11732.333333333334,15,310817.0
T1953,U130,2022-05-20,Income,Bonus,310817.0,Cash,Lucknow,Lunch,2022,5,20,4,15269.0,20656.0,8143.0,14689.333333333334,16,9363.0
T3255,U130,2022-06-26,Expense,Others,9363.0,Bank_Transfer,Kolkata,asdfgh,2022,6,26,6,310817.0,15269.0,20656.0,115580.66666666667,17,6260.0
T3349,U130,2022-08-02,Expense,Utilities,6260.0,Card,Mumbai,Electricity bill,2022,8,2,1,9363.0,310817.0,15269.0,111816.33333333333,18,54209.0
T7117,U130,2022-08-28,Income,Others,54209.0,Cash,Pune,Electricity bill,2022,8,28,6,6260.0,9363.0,310817.0,108813.33333333333,19,47161.0
T7632,U130,2022-10-04,Expense,Rent,47161.0,Bank_Transfer,Ahmedabad,Monthly rent payment,2022,10,4,1,54209.0,6260.0,9363.0,23277.333333333332,20,7211.0
T3569,U130,2022-10-24,Expense,Travel,7211.0,Cash,Jaipur,Gym membership,2022,10,24,0,47161.0,54209.0,6260.0,35876.666666666664,21,6196.0
T9291,U130,2022-11-19,Expense,Food,6196.0,Bank_Transfer,Jaipur,No Notes,2022,11,19,5,7211.0,47161.0,54209.0,36193.666666666664,22,3035.0
T5054,U130,2023-02-19,Expense,Travel,3035.0,Card,Delhi,Fixed deposit,2023,2,19,6,6196.0,7211.0,47161.0,20189.333333333332,23,4971.0
T8923,U130,2023-04-17,Expense,Utilities,4971.0,Unknown,Kolkata,Electricity bill,2023,4,17,0,3035.0,6196.0,7211.0,5480.666666666667,24,8766.0
T11817,U130,2023-05-31,Expense,Travel,8766.0,Upi,Kolkata,Medicine,2023,5,31,2,4971.0,3035.0,6196.0,4734.0,25,6631.0
T6803,U130,2023-06-05,Expense,Utilities,6631.0,Bank_Transfer,Bangalore,Grocery shopping,2023,6,5,0,8766.0,4971.0,3035.0,5590.666666666667,26,22327.0
T2094,U130,2023-07-14,Income,Salary,22327.0,Unknown,Pune,Online course,2023,7,14,4,6631.0,8766.0,4971.0,6789.333333333333,27,5749.0
T7793,U130,2023-08-07,Expense,Entertainment,5749.0,Upi,Mumbai,xyz123,2023,8,7,0,22327.0,6631.0,8766.0,12574.666666666666,28,3367.0
T11046,U130,2023-08-11,Expense,Utilities,3367.0,Cash,Chennai,Books,2023,8,11,4,5749.0,22327.0,6631.0,11569.0,29,61333.0
T6300,U130,2023-09-08,Income,Freelance,61333.0,Card,Jaipur,Grocery shopping,2023,9,8,4,3367.0,5749.0,22327.0,10481.0,30,5774.0
T8743,U130,2023-09-11,Expense,Rent,5774.0,Bank_Transfer,Jaipur,Coffee,2023,9,11,0,61333.0,3367.0,5749.0,23483.0,31,63860.0
T2764,U130,2023-10-01,Income,Investment,63860.0,Upi,Hyderabad,Fixed deposit,2023,10,1,6,5774.0,61333.0,3367.0,23491.333333333332,32,6715.0
T0570,U130,2023-12-13,Expense,Utilities,6715.0,Card,Ahmedabad,No Notes,2023,12,13,2,63860.0,5774.0,61333.0,43655.666666666664,33,6016.0
T12176,U130,2023-12-17,Expense,Food,6016.0,Bank_Transfer,Chennai,No Notes,2023,12,17,6,6715.0,63860.0,5774.0,25449.666666666668,34,4656.0
T1997,U130,2023-12-22,Expense,Utilities,4656.0,Bank_Transfer,Pune,Electricity bill,2023,12,22,4,6016.0,6715.0,63860.0,25530.333333333332,35,1048.0
T13692,U130,2023-12-25,Expense,Utilities,1048.0,Bank_Transfer,Hyderabad,Movie tickets,2023,12,25,0,4656.0,6016.0,6715.0,5795.666666666667,36,9177.0
T0694,U130,2024-01-02,Expense,Utilities,9177.0,Cash,Ahmedabad,...,2024,1,2,1,1048.0,4656.0,6016.0,3906.6666666666665,37,78084.0
T0478,U130,2024-01-20,Income,Freelance,78084.0,Bank_Transfer,Hyderabad,No Notes,2024,1,20,5,9177.0,1048.0,4656.0,4960.333333333333,38,6734.0
T7786,U130,2024-02-15,Expense,Travel,6734.0,Upi,Pune,Electricity bill,2024,2,15,3,78084.0,9177.0,1048.0,29436.333333333332,39,1537.0
T6084,U130,2024-03-16,Expense,Food,1537.0,Upi,Jaipur,Online course,2024,3,16,5,6734.0,78084.0,9177.0,31331.666666666668,40,59192.0
T12680,U130,2024-03-20,Income,Others,59192.0,Upi,Mumbai,Lunch,2024,3,20,2,1537.0,6734.0,78084.0,28785.0,41,4406.0
T7860,U130,2024-06-10,Expense,Travel,4406.0,Upi,Bangalore,Electricity bill,2024,6,10,0,59192.0,1537.0,6734.0,22487.666666666668,42,14969.0
T8416,U130,2024-06-13,Income,Freelance,14969.0,Bank_Transfer,Lucknow,Fixed deposit,2024,6,13,3,4406.0,59192.0,1537.0,21711.666666666668,43,4424.0
T9007,U130,2024-06-18,Expense,Food,4424.0,Upi,Delhi,No Notes,2024,6,18,1,14969.0,4406.0,59192.0,26189.0,44,4780.0
T3090,U130,2024-06-30,Expense,Food,4780.0,Bank_Transfer,Jaipur,Grocery shopping,2024,6,30,6,4424.0,14969.0,4406.0,7933.0,45,967.0
T8158,U130,2024-12-21,Expense,Food,967.0,Card,Bangalore,Internet bill,2024,12,21,5,4780.0,4424.0,14969.0,8057.666666666667,46,970.0
T6757,U130,2024-12-22,Expense,Food,970.0,Cash,Chennai,Fixed deposit,2024,12,22,6,967.0,4780.0,4424.0,3390.3333333333335,47,6428.0
T11657,U131,2021-02-12,Expense,Rent,16334.0,Card,Lucknow,No Notes,2021,2,12,4,4960.0,9248.0,9915.0,8041.0,3,8737.0
T1839,U131,2021-02-15,Expense,Food,8737.0,Card,Pune,No Notes,2021,2,15,0,16334.0,4960.0,9248.0,10180.666666666666,4,45898.0
T3208,U131,2021-06-11,Income,Others,45898.0,Cash,Chennai,Medicine,2021,6,11,4,8737.0,16334.0,4960.0,10010.333333333334,5,7752.0
T7830,U131,2021-07-08,Expense,Rent,7752.0,Cash,Kolkata,Internet bill,2021,7,8,3,45898.0,8737.0,16334.0,23656.333333333332,6,3056.0
T2819,U131,2021-07-19,Expense,Utilities,3056.0,Card,Bangalore,Shopping,2021,7,19,0,7752.0,45898.0,8737.0,20795.666666666668,7,1370.0
T13588,U131,2021-09-25,Expense,Rent,1370.0,Card,Delhi,Lunch,2021,9,25,5,3056.0,7752.0,45898.0,18902.0,8,8777.0
T5220,U131,2021-10-18,Expense,Rent,8777.0,Bank_Transfer,Chennai,Lunch,2021,10,18,0,1370.0,3056.0,7752.0,4059.3333333333335,9,5011.0
T12527,U131,2021-11-27,Expense,Entertainment,5011.0,Card,Chennai,asdfgh,2021,11,27,5,8777.0,1370.0,3056.0,4401.0,10,5681.0
T6133,U131,2022-03-02,Expense,Utilities,5681.0,Bank_Transfer,Bangalore,Restaurant dinner,2022,3,2,2,5011.0,8777.0,1370.0,5052.666666666667,11,7766.0
T4309,U131,2022-03-17,Expense,Rent,7766.0,Bank_Transfer,Pune,xyz123,2022,3,17,3,5681.0,5011.0,8777.0,6489.666666666667,12,2783.0
T5441,U131,2022-03-26,Expense,Food,2783.0,Bank_Transfer,Lucknow,ATM withdrawal,2022,3,26,5,7766.0,5681.0,5011.0,6152.666666666667,13,999999.0
T12040,U131,2022-04-11,Expense,Utilities,999999.0,Unknown,Kolkata,Restaurant dinner,2022,4,11,0,2783.0,7766.0,5681.0,5410.0,14,2707.0
T7065,U131,2022-04-30,Expense,Food,2707.0,Upi,Pune,asdfgh,2022,4,30,5,999999.0,2783.0,7766.0,336849.3333333333,15,7769.0
T4885,U131,2022-05-18,Expense,Travel,7769.0,Card,Chennai,misc,2022,5,18,2,2707.0,999999.0,2783.0,335163.0,16,6108.0
T4947,U131,2022-06-11,Expense,Education,6108.0,Bank_Transfer,Jaipur,ATM withdrawal,2022,6,11,5,7769.0,2707.0,999999.0,336825.0,17,2654.0
T13310,U131,2022-06-20,Expense,Education,2654.0,Unknown,Bangalore,Lunch,2022,6,20,0,6108.0,7769.0,2707.0,5528.0,18,7074.0
T4910,U131,2022-06-26,Expense,Travel,7074.0,Upi,Chennai,Train ticket,2022,6,26,6,2654.0,6108.0,7769.0,5510.333333333333,19,642.0
T13472,U131,2022-07-04,Expense,Others,642.0,Card,Pune,test,2022,7,4,0,7074.0,2654.0,6108.0,5278.666666666667,20,46846.0
T12313,U131,2022-07-08,Income,Freelance,46846.0,Unknown,Unknown,No Notes,2022,7,8,4,642.0,7074.0,2654.0,3456.6666666666665,21,667.0
T10169,U131,2022-07-31,Expense,Health,667.0,Cash,Mumbai,Uber ride,2022,7,31,6,46846.0,642.0,7074.0,18187.333333333332,22,4988.0
T7112,U131,2022-08-11,Expense,Entertainment,4988.0,Bank_Transfer,Pune,No Notes,2022,8,11,3,667.0,46846.0,642.0,16051.666666666666,23,9872.0
T2231,U131,2022-08-29,Expense,Health,9872.0,Card,Lucknow,Internet bill,2022,8,29,0,4988.0,667.0,46846.0,17500.333333333332,24,8740.0
T12788,U131,2022-09-14,Expense,Travel,8740.0,Unknown,Kolkata,Electricity bill,2022,9,14,2,9872.0,4988.0,667.0,5175.666666666667,25,5762.0
T2528,U131,2022-09-26,Expense,Food,5762.0,Bank_Transfer,Mumbai,Monthly rent payment,2022,9,26,0,8740.0,9872.0,4988.0,7866.666666666667,26,9110.0
T9167,U131,2022-11-25,Expense,Rent,9110.0,Upi,Jaipur,Doctor consultation,2022,11,25,4,5762.0,8740.0,9872.0,8124.666666666667,27,8929.0
T11176,U131,2023-02-03,Expense,Travel,8929.0,Cash,Ahmedabad,...,2023,2,3,4,9110.0,5762.0,8740.0,7870.666666666667,28,922.0
T1844,U131,2023-02-04,Expense,Utilities,922.0,Card,Chennai,No Notes,2023,2,4,5,8929.0,9110.0,5762.0,7933.666666666667,29,303.0
T6643,U131,2023-03-12,Expense,Education,303.0,Cash,Unknown,ATM withdrawal,2023,3,12,6,922.0,8929.0,9110.0,6320.333333333333,30,50775.0
T13147,U131,2023-03-17,Income,Freelance,50775.0,Upi,Ahmedabad,test,2023,3,17,4,303.0,922.0,8929.0,3384.6666666666665,31,4558.0
T3123,U131,2023-04-03,Expense,Entertainment,4558.0,Bank_Transfer,Pune,Doctor consultation,2023,4,3,0,50775.0,303.0,922.0,17333.333333333332,32,9589.0
T10163,U131,2023-05-17,Expense,Rent,9589.0,Cash,Kolkata,Fixed deposit,2023,5,17,2,4558.0,50775.0,303.0,18545.333333333332,33,9268.0
T10919,U131,2023-05-23,Expense,Utilities,9268.0,Cash,Lucknow,Coffee,2023,5,23,1,9589.0,4558.0,50775.0,21640.666666666668,34,9887.0
T3822,U131,2023-06-02,Expense,Utilities,9887.0,Cash,Pune,Uber ride,2023,6,2,4,9268.0,9589.0,4558.0,7805.0,35,4916.0
T12306,U131,2023-06-30,Expense,Entertainment,4916.0,Upi,Delhi,Movie tickets,2023,6,30,4,9887.0,9268.0,9589.0,9581.333333333334,36,5947.0
T7343,U131,2023-09-15,Expense,Travel,5947.0,Card,Lucknow,Movie tickets,2023,9,15,4,4916.0,9887.0,9268.0,8023.666666666667,37,8927.0
T3545,U131,2023-09-22,Expense,Food,8927.0,Cash,Unknown,!!!,2023,9,22,4,5947.0,4916.0,9887.0,6916.666666666667,38,3573.0
T9976,U131,2023-10-14,Expense,Utilities,3573.0,Upi,Unknown,asdfgh,2023,10,14,5,8927.0,5947.0,4916.0,6596.666666666667,39,8719.0
T12549,U131,2024-01-05,Expense,Entertainment,8719.0,Unknown,Bangalore,No Notes,2024,1,5,4,3573.0,8927.0,5947.0,6149.0,40,6560.0
T4791,U131,2024-03-06,Expense,Others,6560.0,Bank_Transfer,Jaipur,misc,2024,3,6,2,8719.0,3573.0,8927.0,7073.0,41,4796.0
T2394,U131,2024-04-13,Expense,Education,4796.0,Cash,Pune,Books,2024,4,13,5,6560.0,8719.0,3573.0,6284.0,42,8063.0
T7388,U131,2024-06-04,Expense,Entertainment,8063.0,Unknown,Chennai,No Notes,2024,6,4,1,4796.0,6560.0,8719.0,6691.666666666667,43,76448.0
T8049,U131,2024-07-17,Income,Others,76448.0,Card,Pune,No Notes,2024,7,17,2,8063.0,4796.0,6560.0,6473.0,44,538.0
T1730,U131,2024-09-02,Expense,Rent,538.0,Upi,Lucknow,Books,2024,9,2,0,76448.0,8063.0,4796.0,29769.0,45,56023.0
T12787,U131,2024-11-03,Income,Salary,56023.0,Cash,Mumbai,Uber ride,2024,11,3,6,538.0,76448.0,8063.0,28349.666666666668,46,17251.0
T13776,U131,2024-11-12,Income,Bonus,17251.0,Upi,Unknown,asdfgh,2024,11,12,1,56023.0,538.0,76448.0,44336.333333333336,47,8102.0
T3326,U132,2021-09-09,Expense,Savings,2670.0,Bank_Transfer,Hyderabad,No Notes,2021,9,9,3,268.0,6147.0,61112.0,22509.0,3,34506.0
T2748,U132,2021-10-05,Income,Investment,34506.0,Card,Pune,No Notes,2021,10,5,1,2670.0,268.0,6147.0,3028.3333333333335,4,1824.0
T0675,U132,2021-10-20,Expense,Food,1824.0,Upi,Ahmedabad,Lunch,2021,10,20,2,34506.0,2670.0,268.0,12481.333333333334,5,7509.0
T13710,U132,2021-12-28,Expense,Health,7509.0,Upi,Pune,Uber ride,2021,12,28,1,1824.0,34506.0,2670.0,13000.0,6,2264.0
T5271,U132,2022-01-01,Expense,Food,2264.0,Bank_Transfer,Lucknow,Lunch,2022,1,1,5,7509.0,1824.0,34506.0,14613.0,7,34555.0
T12185,U132,2022-05-22,Expense,Rent,34555.0,Upi,Jaipur,Uber ride,2022,5,22,6,2264.0,7509.0,1824.0,3865.6666666666665,8,5612.0
T6780,U132,2022-06-03,Expense,Health,5612.0,Bank_Transfer,Bangalore,Electricity bill,2022,6,3,4,34555.0,2264.0,7509.0,14776.0,9,247.0
T4003,U132,2022-07-30,Expense,Food,247.0,Upi,Hyderabad,Lunch,2022,7,30,5,5612.0,34555.0,2264.0,14143.666666666666,10,7586.0
T3184,U132,2022-08-15,Expense,Savings,7586.0,Bank_Transfer,Ahmedabad,Coffee,2022,8,15,0,247.0,5612.0,34555.0,13471.333333333334,11,5714.0
T11823,U132,2022-09-09,Expense,Savings,5714.0,Bank_Transfer,Kolkata,!!!,2022,9,9,4,7586.0,247.0,5612.0,4481.666666666667,12,16967.0
T5021,U132,2022-09-13,Income,Bonus,16967.0,Cash,Lucknow,!!!,2022,9,13,1,5714.0,7586.0,247.0,4515.666666666667,13,6082.0
T11937,U132,2022-09-29,Expense,Food,6082.0,Cash,Unknown,Petrol,2022,9,29,3,16967.0,5714.0,7586.0,10089.0,14,1461.0
T7605,U132,2022-10-01,Expense,Entertainment,1461.0,Upi,Jaipur,Electricity bill,2022,10,1,5,6082.0,16967.0,5714.0,9587.666666666666,15,41374.0
T7491,U132,2022-11-22,Expense,Rent,41374.0,Upi,Kolkata,Shopping,2022,11,22,1,1461.0,6082.0,16967.0,8170.0,16,7375.0
T13565,U132,2022-12-17,Expense,Travel,7375.0,Cash,Kolkata,Train ticket,2022,12,17,5,41374.0,1461.0,6082.0,16305.666666666666,17,5474.0
T7123,U132,2022-12-25,Expense,Entertainment,5474.0,Unknown,Unknown,asdfgh,2022,12,25,6,7375.0,41374.0,1461.0,16736.666666666668,18,692.0
T0974,U132,2023-01-12,Expense,Rent,692.0,Upi,Lucknow,!!!,2023,1,12,3,5474.0,7375.0,41374.0,18074.333333333332,19,4265.0
T10296,U132,2023-06-01,Expense,Rent,4265.0,Card,Bangalore,asdfgh,2023,6,1,3,692.0,5474.0,7375.0,4513.666666666667,20,1926.0
T9576,U132,2023-06-24,Expense,Utilities,1926.0,Upi,Delhi,xyz123,2023,6,24,5,4265.0,692.0,5474.0,3477.0,21,3101.0
T9665,U132,2023-08-01,Expense,Education,3101.0,Card,Jaipur,Doctor consultation,2023,8,1,1,1926.0,4265.0,692.0,2294.3333333333335,22,8348.0
T7177,U132,2023-08-12,Expense,Rent,8348.0,Bank_Transfer,Mumbai,Gym membership,2023,8,12,5,3101.0,1926.0,4265.0,3097.3333333333335,23,2599.0
T7864,U132,2023-08-15,Expense,Entertainment,2599.0,Card,Unknown,Uber ride,2023,8,15,1,8348.0,3101.0,1926.0,4458.333333333333,24,5906.0
T10170,U132,2023-08-27,Expense,Rent,5906.0,Bank_Transfer,Mumbai,Medicine,2023,8,27,6,2599.0,8348.0,3101.0,4682.666666666667,25,3499.0
T10378,U132,2023-10-22,Expense,Utilities,3499.0,Bank_Transfer,Mumbai,ATM withdrawal,2023,10,22,6,5906.0,2599.0,8348.0,5617.666666666667,26,4468.0
T4078,U132,2023-11-26,Expense,Education,4468.0,Card,Ahmedabad,test,2023,11,26,6,3499.0,5906.0,2599.0,4001.3333333333335,27,1582.0
T12734,U132,2024-03-06,Expense,Utilities,1582.0,Card,Bangalore,test,2024,3,6,2,4468.0,3499.0,5906.0,4624.333333333333,28,6503.0
T6648,U132,2024-03-12,Expense,Savings,6503.0,Cash,Chennai,Coffee,2024,3,12,1,1582.0,4468.0,3499.0,3183.0,29,2771.0
T3185,U132,2024-04-28,Expense,Travel,2771.0,Upi,Lucknow,No Notes,2024,4,28,6,6503.0,1582.0,4468.0,4184.333333333333,30,41736.0
T3212,U132,2024-06-25,Expense,Rent,41736.0,Bank_Transfer,Unknown,Gym membership,2024,6,25,1,2771.0,6503.0,1582.0,3618.6666666666665,31,9510.0
T6137,U132,2024-08-26,Expense,Health,9510.0,Bank_Transfer,Hyderabad,ATM withdrawal,2024,8,26,0,41736.0,2771.0,6503.0,17003.333333333332,32,8167.0
T7932,U132,2024-10-05,Expense,Entertainment,8167.0,Card,Lucknow,Fixed deposit,2024,10,5,5,9510.0,41736.0,2771.0,18005.666666666668,33,7732.0
T5678,U132,2024-11-16,Expense,Utilities,7732.0,Bank_Transfer,Ahmedabad,No Notes,2024,11,16,5,8167.0,9510.0,41736.0,19804.333333333332,34,4421.0
T1413,U133,2021-08-15,Expense,Travel,1690.0,Cash,Mumbai,Electricity bill,2021,8,15,6,4070.0,4058.0,4181.0,4103.0,3,5400.0
T7913,U133,2021-10-06,Expense,Utilities,5400.0,Bank_Transfer,Bangalore,Medicine,2021,10,6,2,1690.0,4070.0,4058.0,3272.6666666666665,4,1391.0
T13020,U133,2021-11-01,Expense,Food,1391.0,Bank_Transfer,Pune,Medicine,2021,11,1,0,5400.0,1690.0,4070.0,3720.0,5,659.0
T4890,U133,2021-11-27,Expense,Food,659.0,Bank_Transfer,Ahmedabad,Online course,2021,11,27,5,1391.0,5400.0,1690.0,2827.0,6,2103.0
T9309,U133,2021-12-05,Expense,Entertainment,2103.0,Cash,Jaipur,asdfgh,2021,12,5,6,659.0,1391.0,5400.0,2483.3333333333335,7,54987.0
T12497,U133,2021-12-10,Income,Investment,54987.0,Cash,Jaipur,Shopping,2021,12,10,4,2103.0,659.0,1391.0,1384.3333333333333,8,36033.0
T11492,U133,2021-12-16,Income,Investment,36033.0,Card,Ahmedabad,...,2021,12,16,3,54987.0,2103.0,659.0,19249.666666666668,9,4925.0
T7222,U133,2022-01-22,Expense,Food,4925.0,Bank_Transfer,Chennai,Monthly rent payment,2022,1,22,5,36033.0,54987.0,2103.0,31041.0,10,12632.0
T5838,U133,2022-02-22,Income,Others,12632.0,Cash,Ahmedabad,asdfgh,2022,2,22,1,4925.0,36033.0,54987.0,31981.666666666668,11,7581.0
T11398,U133,2022-09-03,Expense,Travel,7581.0,Cash,Lucknow,Monthly rent payment,2022,9,3,5,12632.0,4925.0,36033.0,17863.333333333332,12,46170.0
T0264,U133,2022-09-11,Income,Investment,46170.0,Card,Unknown,Shopping,2022,9,11,6,7581.0,12632.0,4925.0,8379.333333333334,13,9818.0
T8384,U133,2022-12-15,Expense,Travel,9818.0,Card,Ahmedabad,Uber ride,2022,12,15,3,46170.0,7581.0,12632.0,22127.666666666668,14,8987.0
T9822,U133,2023-03-08,Expense,Food,8987.0,Bank_Transfer,Chennai,Electricity bill,2023,3,8,2,9818.0,46170.0,7581.0,21189.666666666668,15,7647.0
T3366,U133,2023-04-23,Expense,Rent,7647.0,Upi,Chennai,test,2023,4,23,6,8987.0,9818.0,46170.0,21658.333333333332,16,14036.0
T4334,U133,2023-05-07,Income,Others,14036.0,Card,Chennai,Movie tickets,2023,5,7,6,7647.0,8987.0,9818.0,8817.333333333334,17,3019.0
T7829,U133,2023-05-13,Expense,Travel,3019.0,Bank_Transfer,Delhi,Electricity bill,2023,5,13,5,14036.0,7647.0,8987.0,10223.333333333334,18,9154.0
T2386,U133,2023-09-18,Expense,Entertainment,9154.0,Cash,Mumbai,Electricity bill,2023,9,18,0,3019.0,14036.0,7647.0,8234.0,19,73105.0
T7600,U133,2024-02-28,Income,Freelance,73105.0,Bank_Transfer,Unknown,!!!,2024,2,28,2,9154.0,3019.0,14036.0,8736.333333333334,20,4062.0
T6208,U133,2024-03-04,Expense,Health,4062.0,Unknown,Ahmedabad,No Notes,2024,3,4,0,73105.0,9154.0,3019.0,28426.0,21,802.0
T10333,U133,2024-03-31,Expense,Travel,802.0,Card,Delhi,No Notes,2024,3,31,6,4062.0,73105.0,9154.0,28773.666666666668,22,61863.0
T13618,U133,2024-04-07,Income,Investment,61863.0,Upi,Ahmedabad,...,2024,4,7,6,802.0,4062.0,73105.0,25989.666666666668,23,6800.0
T0432,U133,2024-04-10,Expense,Food,6800.0,Cash,Kolkata,Doctor consultation,2024,4,10,2,61863.0,802.0,4062.0,22242.333333333332,24,1096.0
T0897,U133,2024-10-04,Expense,Travel,1096.0,Unknown,Chennai,Electricity bill,2024,10,4,4,6800.0,61863.0,802.0,23155.0,25,8452.0
T1655,U133,2024-10-19,Expense,Education,8452.0,Upi,Mumbai,Fixed deposit,2024,10,19,5,1096.0,6800.0,61863.0,23253.0,26,5565.0
T11763,U134,2021-05-20,Expense,Food,4512.0,Bank_Transfer,Hyderabad,Uber ride,2021,5,20,3,3570.0,45096.0,8794.0,19153.333333333332,3,1350.0
T7488,U134,2021-05-24,Expense,Food,1350.0,Bank_Transfer,Ahmedabad,EMI payment,2021,5,24,0,4512.0,3570.0,45096.0,17726.0,4,9185.0
T5286,U134,2021-06-05,Expense,Food,9185.0,Card,Ahmedabad,No Notes,2021,6,5,5,1350.0,4512.0,3570.0,3144.0,5,1227.0
T11700,U134,2021-06-07,Expense,Travel,1227.0,Cash,Hyderabad,Petrol,2021,6,7,0,9185.0,1350.0,4512.0,5015.666666666667,6,2864.0
T0351,U134,2021-06-24,Expense,Education,2864.0,Bank_Transfer,Pune,No Notes,2021,6,24,3,1227.0,9185.0,1350.0,3920.6666666666665,7,3438.0
T6284,U134,2021-10-20,Expense,Entertainment,3438.0,Unknown,Hyderabad,asdfgh,2021,10,20,2,2864.0,1227.0,9185.0,4425.333333333333,8,9882.0
T11548,U134,2021-12-21,Expense,Entertainment,9882.0,Card,Pune,No Notes,2021,12,21,1,3438.0,2864.0,1227.0,2509.6666666666665,9,3784.0
T7792,U134,2021-12-30,Expense,Food,3784.0,Card,Lucknow,Grocery shopping,2021,12,30,3,9882.0,3438.0,2864.0,5394.666666666667,10,20778.0
T3777,U134,2022-01-10,Expense,Rent,20778.0,Bank_Transfer,Kolkata,No Notes,2022,1,10,0,3784.0,9882.0,3438.0,5701.333333333333,11,854.0
T10964,U134,2022-03-16,Expense,Entertainment,854.0,Card,Pune,asdfgh,2022,3,16,2,20778.0,3784.0,9882.0,11481.333333333334,12,35598.0
T3546,U134,2022-04-20,Expense,Rent,35598.0,Cash,Delhi,Shopping,2022,4,20,2,854.0,20778.0,3784.0,8472.0,13,5296.0
T11304,U134,2022-06-01,Expense,Savings,5296.0,Card,Hyderabad,Monthly rent payment,2022,6,1,2,35598.0,854.0,20778.0,19076.666666666668,14,45903.0
T12786,U134,2022-06-06,Expense,Rent,45903.0,Card,Hyderabad,EMI payment,2022,6,6,0,5296.0,35598.0,854.0,13916.0,15,3769.0
T8511,U134,2022-06-17,Expense,Entertainment,3769.0,Upi,Chennai,EMI payment,2022,6,17,4,45903.0,5296.0,35598.0,28932.333333333332,16,7864.0
T2307,U134,2022-07-04,Expense,Travel,7864.0,Upi,Unknown,Coffee,2022,7,4,0,3769.0,45903.0,5296.0,18322.666666666668,17,6030.0
T0589,U134,2022-07-06,Expense,Rent,6030.0,Card,Pune,misc,2022,7,6,2,7864.0,3769.0,45903.0,19178.666666666668,18,7171.0
T2324,U134,2022-08-05,Expense,Others,7171.0,Cash,Delhi,asdfgh,2022,8,5,4,6030.0,7864.0,3769.0,5887.666666666667,19,941.0
T3847,U134,2022-10-11,Expense,Utilities,941.0,Cash,Kolkata,Fixed deposit,2022,10,11,1,7171.0,6030.0,7864.0,7021.666666666667,20,3697.0
T4711,U134,2022-11-03,Expense,Food,3697.0,Upi,Kolkata,Gym membership,2022,11,3,3,941.0,7171.0,6030.0,4714.0,21,2816.0
